DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2007-04-20,2.75,0.8,,,195659,1.61,1.6,1.6,1.6
2007-04-23,2.75,0.8,,,1266399,1.61,1.56,1.6,1.6
2007-04-24,2.75,0.8,,,46240,1.68,1.68,1.68,1.68
2007-04-25,2.75,0.8,,,24742,1.6,1.55,1.55,1.55
2007-04-26,2.75,0.8,,,10000,1.67,1.55,1.67,1.67
2007-04-27,2.75,0.8,,,15140,1.68,1.68,1.68,1.68
2007-04-30,2.75,0.8,,,1750,1.7,1.7,1.7,1.7
2007-05-01,2.75,0.8,,,36000,1.68,1.65,1.65,1.65
2007-05-03,2.75,0.8,,,510000,1.6,1.56,1.56,1.56
2007-05-04,2.75,0.8,,,1535119,1.65,1.6,1.65,1.65
2007-05-07,2.75,0.8,,,17491,1.6,1.56,1.56,1.56
2007-05-08,2.75,0.8,,,30694,1.65,1.65,1.65,1.65
2007-05-09,2.75,0.8,,,1100,1.7,1.7,1.7,1.7
2007-05-10,2.75,0.8,,,1000,1.7,1.7,1.7,1.7
2007-05-14,2.75,0.8,,,159043,1.7,1.7,1.7,1.7
2007-05-16,2.75,0.8,,,21328,1.7,1.65,1.7,1.7
2007-05-18,2.75,0.8,,,16168,1.65,1.65,1.65,1.65
2007-05-21,2.75,0.8,,,114000,1.7,1.65,1.7,1.7
2007-05-22,2.75,0.8,,,176650,1.72,1.6,1.6,1.6
2007-05-24,2.75,0.8,,,200000,1.61,1.6,1.6,1.6
2007-05-25,2.75,0.8,,,162533,1.7,1.56,1.56,1.56
2007-05-28,2.75,0.8,,,12052,1.56,1.56,1.56,1.56
2007-05-29,2.75,0.8,,,94808,1.57,1.33,1.4,1.4
2007-05-30,2.75,0.8,,,164575,1.59,1.45,1.48,1.48
2007-05-31,2.75,0.8,,,807478,1.6,1.4,1.6,1.6
2007-06-04,2.75,0.8,,,100000,1.6,1.6,1.6,1.6
2007-06-05,2.75,0.8,,,16500,1.6,1.5,1.5,1.5
2007-06-06,2.75,0.8,,,851624,1.6,1.5,1.55,1.55
2007-06-07,2.75,0.8,,,1000,1.6,1.6,1.6,1.6
2007-06-08,2.75,0.8,,,2000,1.59,1.59,1.59,1.59
2007-06-12,2.75,0.8,,,100783,1.56,1.55,1.55,1.55
2007-06-13,2.75,0.8,,,3694,1.55,1.55,1.55,1.55
2007-06-14,2.75,0.8,,,50000,1.59,1.55,1.59,1.59
