DATE,CURRENT YEAR HIGH,CURRENT YEAR LOW,PREVIOUS YEAR DIVIDENDS,CURRENT YEAR DIVIDENDS,VOLUME,TODAY'S HIGH,TODAY'S LOW,LAST TRADED PRICE,CLOSING PRICE
2017-08-17,10.0,3.8,,,14584,7.5,7.0,7.0,7.1
2017-08-18,10.0,3.8,,,207242,8.07,6.9,6.9,7.89
2017-08-21,10.0,3.8,,,6000,7.5,6.0,6.0,7.44
2017-08-22,10.0,3.8,,,190000,7.44,7.44,7.44,7.44
2017-08-23,10.0,3.8,,,5200,7.44,6.5,6.5,7.04
2017-08-24,10.0,3.8,,,13400,8.0,6.5,8.0,7.54
2017-08-25,10.0,3.8,,,11299,7.0,7.0,7.0,7.0
2017-08-28,10.0,3.8,,,7000,6.7,6.05,6.05,6.48
2017-08-29,10.0,3.8,,,0,0.0,0.0,6.05,6.48
2017-08-30,10.0,3.8,,,16378,6.55,6.48,6.55,6.51
2017-08-31,10.0,3.8,,,42632,6.51,6.05,6.51,6.4
2017-09-01,10.0,3.8,,,0,0.0,0.0,6.51,6.4
2017-09-04,10.0,4.85,,,4500,6.5,6.05,6.05,6.4
2017-09-05,10.0,4.85,,,300,6.5,6.5,6.5,6.5
2017-09-06,10.0,4.85,,0.0400,5192,7.25,7.0,7.0,7.24
2017-09-07,10.0,4.85,,0.0400,11808,7.25,7.25,7.25,7.25
2017-09-08,10.0,4.85,,0.0400,6655,7.0,7.0,7.0,7.0
2017-09-11,10.0,4.85,,0.0400,0,0.0,0.0,7.0,7.0
2017-09-12,10.0,4.85,,0.0400,3811,7.6,7.6,7.6,7.6
2017-09-13,10.0,4.85,,0.0400,0,0.0,0.0,7.6,7.6
2017-09-14,10.0,4.85,,0.0400,0,0.0,0.0,7.6,7.6
2017-09-15,10.0,4.85,,0.0400,20000,7.2,6.5,6.5,6.91
2017-09-18,10.0,4.85,,0.0400,400,7.55,7.55,7.55,7.55
2017-09-19,10.0,4.85,,0.0400,0,0.0,0.0,7.55,7.55
2017-09-20,10.0,4.85,,0.0400,258,7.55,7.55,7.55,7.55
